system:time_start,scf
725846400000.0,0.2760026613032605
725932800000.0,0.2181910018356262
726019200000.0,0.2018872279149653
726105600000.0,0.2069186703802211
726192000000.0,0.1933935082581932
726278400000.0,0.19453064260046146
726364800000.0,0.19138798109201896
726451200000.0,0.2462843527357732
726537600000.0,0.2547352067840554
726624000000.0,0.2548746980792341
726710400000.0,0.26593114085316955
726796800000.0,0.276011214663273
726883200000.0,0.2840166609284689
726969600000.0,0.2823368573549459
727056000000.0,0.23848829139750108
727142400000.0,0.20908191011877028
727228800000.0,0.20684648003216777
727315200000.0,0.20244843097683274
727401600000.0,0.1823949083928106
727488000000.0,0.17247142222040393
727574400000.0,0.16463922423443772
727660800000.0,0.15353399045672894
727747200000.0,0.15353399045672894
727833600000.0,0.13380692257054083
727920000000.0,0.10628092910685077
728006400000.0,0.12559592059033137
728092800000.0,0.10742972400209518
728179200000.0,0.13025670560043412
728265600000.0,0.05032436906357728
728352000000.0,0.0030004249823822014
728524800000.0,0.24639440730537102
728611200000.0,0.34068456182493984
728697600000.0,0.34007315609927496
728784000000.0,0.3260774518810062
728870400000.0,0.34516692532838544
728956800000.0,0.26947875351686185
729043200000.0,0.22770680706952592
729129600000.0,0.1950115679383109
729216000000.0,0.2545564813648263
729302400000.0,0.2255364731722167
729388800000.0,0.2264277220564655
729475200000.0,0.21331676378544384
729561600000.0,0.2147057487417637
729648000000.0,0.20086881358604286
729734400000.0,0.21427535704513168
729820800000.0,0.215276816040618
729907200000.0,0.20188795722517075
729993600000.0,0.21425287296513276
730080000000.0,0.17243571663729287
730166400000.0,0.17025478871424024
730252800000.0,0.1684812888318402
730339200000.0,0.16053156876698715
730425600000.0,0.14256665388121018
730512000000.0,0.13239811236368018
730598400000.0,0.13081775104187152
730684800000.0,0.05766996264994274
730771200000.0,0.06242145318236987
730857600000.0,0.0030004249823822014
730944000000.0,0.0030004249823822014
731030400000.0,0.0030004249823822014
731116800000.0,0.0030004249823822014
731203200000.0,0.0030004249823822014
731289600000.0,0.1731179061658252
731376000000.0,0.1731179061658252
731462400000.0,0.19097701237927614
731548800000.0,0.23086570372397017
731635200000.0,0.23656628697362317
731721600000.0,0.24865219788685905
731808000000.0,0.2490339702311496
731894400000.0,0.26148396593523704
731980800000.0,0.2330501221014517
732067200000.0,0.21810151636176175
732153600000.0,0.2041790108243401
732240000000.0,0.18458798109201893
732326400000.0,0.18112092244381417
732412800000.0,0.17922073323424648
732499200000.0,0.1785541699415507
732585600000.0,0.17437567122353562
732672000000.0,0.1760875031615764
732758400000.0,0.12120100975047948
732844800000.0,0.11334866257054077
732931200000.0,0.10628092910685077
733017600000.0,0.04487976842680201
733104000000.0,0.04943392581122588
733190400000.0,0.0030004249823822014
733276800000.0,0.0030004249823822014
733363200000.0,0.0030004249823822014
733449600000.0,0.0030004249823822014
733622400000.0,0.0030004249823822014
733708800000.0,0.0030004249823822014
733795200000.0,0.0030004249823822014
733881600000.0,0.0030004249823822014
733968000000.0,0.0030004249823822014
734054400000.0,0.0030004249823822014
734140800000.0,0.0030004249823822014
734227200000.0,0.0030004249823822014
734313600000.0,0.0030004249823822014
734400000000.0,0.0030004249823822014
734486400000.0,0.0030004249823822014
734572800000.0,0.0030004249823822014
734659200000.0,0.0030004249823822014
734745600000.0,0.0030004249823822014
734832000000.0,0.0030004249823822014
734918400000.0,0.0030004249823822014
735004800000.0,0.0030004249823822014
735091200000.0,0.0030004249823822014
735177600000.0,0.0030004249823822014
735264000000.0,0.0030004249823822014
735350400000.0,0.0030004249823822014
735436800000.0,0.0030004249823822014
735523200000.0,0.0030004249823822014
735609600000.0,0.0030004249823822014
735696000000.0,0.0030004249823822014
735782400000.0,0.0030004249823822014
735868800000.0,0.0030004249823822014
735955200000.0,0.0030004249823822014
736041600000.0,0.0030004249823822014
736128000000.0,0.0030004249823822014
736214400000.0,0.0030004249823822014
736300800000.0,0.0030004249823822014
736387200000.0,0.0030004249823822014
736473600000.0,0.0030004249823822014
736560000000.0,0.0030004249823822014
736646400000.0,0.0030004249823822014
736732800000.0,0.0030004249823822014
736819200000.0,0.0030004249823822014
736905600000.0,0.0030004249823822014
736992000000.0,0.0030004249823822014
737078400000.0,0.0030004249823822014
737164800000.0,0.0030004249823822014
737251200000.0,0.0030004249823822014
737337600000.0,0.0030004249823822014
737424000000.0,0.0030004249823822014
737510400000.0,0.0030004249823822014
737596800000.0,0.0030004249823822014
737683200000.0,0.0030004249823822014
737769600000.0,0.0030004249823822014
737856000000.0,0.0030004249823822014
737942400000.0,0.0030004249823822014
738028800000.0,0.0030004249823822014
738115200000.0,0.0030004249823822014
738201600000.0,0.0030004249823822014
738288000000.0,0.0030004249823822014
738374400000.0,0.0030004249823822014
738460800000.0,0.0030004249823822014
738547200000.0,0.0030004249823822014
738633600000.0,0.0030004249823822014
738720000000.0,0.0030004249823822014
738892800000.0,0.0030004249823822014
738979200000.0,0.0030004249823822014
739065600000.0,0.0030004249823822014
739152000000.0,0.0030004249823822014
739238400000.0,0.0030004249823822014
739324800000.0,0.0030004249823822014
739411200000.0,0.0030004249823822014
739497600000.0,0.0030004249823822014
739584000000.0,0.0030004249823822014
739670400000.0,0.0030004249823822014
739756800000.0,0.0030004249823822014
739843200000.0,0.0030004249823822014
739929600000.0,0.0030004249823822014
740016000000.0,0.0030004249823822014
740102400000.0,0.0030004249823822014
740188800000.0,0.0030004249823822014
740275200000.0,0.0030004249823822014
740361600000.0,0.0030004249823822014
740448000000.0,0.0030004249823822014
740534400000.0,0.0030004249823822014
740620800000.0,0.0030004249823822014
740707200000.0,0.0030004249823822014
740793600000.0,0.0030004249823822014
740880000000.0,0.0030004249823822014
740966400000.0,0.0030004249823822014
741052800000.0,0.0030004249823822014
741139200000.0,0.0030004249823822014
741225600000.0,0.0030004249823822014
741312000000.0,0.0030004249823822014
741398400000.0,0.0030004249823822014
741484800000.0,0.0030004249823822014
741571200000.0,0.0030004249823822014
741657600000.0,0.0030004249823822014
741744000000.0,0.0030004249823822014
741830400000.0,0.0030004249823822014
741916800000.0,0.0030004249823822014
742003200000.0,0.0030004249823822014
742089600000.0,0.0030004249823822014
742176000000.0,0.0030004249823822014
742262400000.0,0.0030004249823822014
742348800000.0,0.0030004249823822014
742435200000.0,0.0030004249823822014
742521600000.0,0.0030004249823822014
742608000000.0,0.0030004249823822014
742694400000.0,0.0030004249823822014
742780800000.0,0.0030004249823822014
742867200000.0,0.0030004249823822014
742953600000.0,0.0030004249823822014
743040000000.0,0.0030004249823822014
743126400000.0,0.0030004249823822014
743212800000.0,0.0030004249823822014
743299200000.0,0.0030004249823822014
743385600000.0,0.0030004249823822014
743472000000.0,0.0030004249823822014
743558400000.0,0.0030004249823822014
743644800000.0,0.0030004249823822014
743731200000.0,0.0030004249823822014
743817600000.0,0.0030004249823822014
743904000000.0,0.0030004249823822014
743990400000.0,0.0030004249823822014
752112000000.0,0.0030004249823822014
752198400000.0,0.0030004249823822014
752284800000.0,0.0030004249823822014
752371200000.0,0.0030004249823822014
752457600000.0,0.0030004249823822014
752544000000.0,0.0030004249823822014
752630400000.0,0.0030004249823822014
752716800000.0,0.0030004249823822014
752803200000.0,0.0030004249823822014
752889600000.0,0.0030004249823822014
752976000000.0,0.0030004249823822014
753062400000.0,0.0030004249823822014
753148800000.0,0.06789168265463015
753235200000.0,0.06571226421310702
753321600000.0,0.17991790616582518
753408000000.0,0.14407219695968582
753494400000.0,0.12515563808807081
753580800000.0,0.1250805995705408
753667200000.0,0.11572909327054076
753753600000.0,0.09754415627054078
753840000000.0,0.08452127513248017
753926400000.0,0.05299684451343549
754012800000.0,0.0030004249823822014
754099200000.0,0.0030004249823822014
754185600000.0,0.0030004249823822014
754272000000.0,0.0030004249823822014
754358400000.0,0.0030004249823822014
754444800000.0,0.0030004249823822014
754531200000.0,0.0030004249823822014
754617600000.0,0.0030004249823822014
754704000000.0,0.0030004249823822014
754790400000.0,0.0030004249823822014
754876800000.0,0.0030004249823822014
754963200000.0,0.0030004249823822014
755049600000.0,0.0030004249823822014
755136000000.0,0.0030004249823822014
755222400000.0,0.0030004249823822014
755308800000.0,0.0030004249823822014
755395200000.0,0.0030004249823822014
755481600000.0,0.0030004249823822014
755568000000.0,0.0030004249823822014
755654400000.0,0.0030004249823822014
755740800000.0,0.0030004249823822014
755827200000.0,0.20200559404910157
755913600000.0,0.19541067755582958
756000000000.0,0.18776940021391056
756086400000.0,0.1731179061658252
756172800000.0,0.15512511088121017
756259200000.0,0.15023286936368016
756345600000.0,0.15023286936368016
756432000000.0,0.14538637236368018
756518400000.0,0.14538637236368018
756604800000.0,0.09235792910685078
756691200000.0,0.09872288469330458
756777600000.0,0.0030004249823822014
756864000000.0,0.0030004249823822014
756950400000.0,0.0030004249823822014
757036800000.0,0.0030004249823822014
757123200000.0,0.0030004249823822014
757209600000.0,0.0030004249823822014
757382400000.0,0.0030004249823822014
757468800000.0,0.0030004249823822014
757555200000.0,0.0030004249823822014
757641600000.0,0.13727219695968584
757728000000.0,0.13013229297384782
757814400000.0,0.12515563808807081
757900800000.0,0.12245709657054077
757987200000.0,0.11031059957054076
758073600000.0,0.10842909327054076
758160000000.0,0.1033250944990673
758246400000.0,0.08132902352942131
758332800000.0,0.08132902352942131
758419200000.0,0.05679684451343549
758505600000.0,0.0030004249823822014
758592000000.0,0.10416715627054077
758678400000.0,0.12245709657054077
758764800000.0,0.11761059957054076
758851200000.0,0.09487792910685078
758937600000.0,0.09915027539928202
759024000000.0,0.0030004249823822014
759110400000.0,0.0030004249823822014
759196800000.0,0.0030004249823822014
759283200000.0,0.11973850434831616
759369600000.0,0.0030004249823822014
759456000000.0,0.12515563808807081
759542400000.0,0.12777914108807079
759628800000.0,0.11761059957054076
759715200000.0,0.12245709657054077
759801600000.0,0.12245709657054077
759888000000.0,0.11334866257054077
760060800000.0,0.20200559404910157
760147200000.0,0.20689981621978262
760233600000.0,0.18458798109201893
760320000000.0,0.1743575252448402
760406400000.0,0.16560997073879138
760492800000.0,0.128341142074037
760579200000.0,0.11761059957054076
760665600000.0,0.1431484333726858
760752000000.0,0.12515563808807081
760838400000.0,0.1250805995705408
760924800000.0,0.11761059957054076
761011200000.0,0.12515563808807081
761097600000.0,0.1556037420643541
761184000000.0,0.13727219695968584
761270400000.0,0.12777914108807079
761356800000.0,0.1672416697528252
761443200000.0,0.19028430042919353
761529600000.0,0.16504796975282518
761616000000.0,0.16059755255940147
761702400000.0,0.13255768104187152
761788800000.0,0.08970750229617017
761875200000.0,0.10416715627054077
761961600000.0,0.1271522846810095
762048000000.0,0.12245709657054077
762134400000.0,0.11761059957054076
762220800000.0,0.11146715627054077
762307200000.0,0.08970750229617017
762393600000.0,0.14717728388121018
762480000000.0,0.11572909327054076
762566400000.0,0.08704127513248017
762652800000.0,0.057690960323435486
762739200000.0,0.0030004249823822014
762825600000.0,0.0030004249823822014
762912000000.0,0.10416715627054077
762998400000.0,0.1672416697528252
763084800000.0,0.12030914108807075
763171200000.0,0.11761059957054076
763257600000.0,0.13457914108807081
763344000000.0,0.14994843337268582
763430400000.0,0.16934657616582519
763516800000.0,0.19343091373129503
763603200000.0,0.20413629404910155
763689600000.0,0.1998341547113401
763776000000.0,0.14216520548703704
763862400000.0,0.1250805995705408
763948800000.0,0.11146715627054077
764035200000.0,0.10165424415675073
764121600000.0,0.0030004249823822014
764208000000.0,0.0030004249823822014
764294400000.0,0.0030004249823822014
764380800000.0,0.0030004249823822014
764467200000.0,0.0030004249823822014
764553600000.0,0.0030004249823822014
764640000000.0,0.0030004249823822014
764726400000.0,0.0030004249823822014
764812800000.0,0.0030004249823822014
764899200000.0,0.0030004249823822014
764985600000.0,0.0030004249823822014
765158400000.0,0.07445505777384458
765244800000.0,0.10474651687496074
765331200000.0,0.060038087098358235
765417600000.0,0.0030004249823822014
765504000000.0,0.0030004249823822014
765590400000.0,0.0030004249823822014
765676800000.0,0.0030004249823822014
765763200000.0,0.0030004249823822014
765849600000.0,0.0030004249823822014
765936000000.0,0.0030004249823822014
766022400000.0,0.0030004249823822014
766108800000.0,0.0030004249823822014
766195200000.0,0.0030004249823822014
766281600000.0,0.0030004249823822014
766368000000.0,0.0030004249823822014
766454400000.0,0.0030004249823822014
766540800000.0,0.0030004249823822014
766627200000.0,0.0030004249823822014
766713600000.0,0.0030004249823822014
766800000000.0,0.0030004249823822014
766886400000.0,0.0030004249823822014
766972800000.0,0.0030004249823822014
767059200000.0,0.0030004249823822014
767145600000.0,0.0030004249823822014
767232000000.0,0.0030004249823822014
767318400000.0,0.0030004249823822014
767404800000.0,0.0030004249823822014
767491200000.0,0.0030004249823822014
767577600000.0,0.0030004249823822014
767664000000.0,0.0030004249823822014
767750400000.0,0.0030004249823822014
767836800000.0,0.0030004249823822014
767923200000.0,0.0030004249823822014
768009600000.0,0.0030004249823822014
768096000000.0,0.0030004249823822014
768182400000.0,0.0030004249823822014
768268800000.0,0.0030004249823822014
768355200000.0,0.0030004249823822014
768441600000.0,0.0030004249823822014
768528000000.0,0.0030004249823822014
768614400000.0,0.0030004249823822014
768700800000.0,0.0030004249823822014
768787200000.0,0.0030004249823822014
768873600000.0,0.0030004249823822014
768960000000.0,0.0030004249823822014
769046400000.0,0.0030004249823822014
769132800000.0,0.0030004249823822014
769219200000.0,0.0030004249823822014
769305600000.0,0.0030004249823822014
769392000000.0,0.0030004249823822014
769478400000.0,0.0030004249823822014
769564800000.0,0.0030004249823822014
769651200000.0,0.0030004249823822014
769737600000.0,0.0030004249823822014
769824000000.0,0.0030004249823822014
769910400000.0,0.0030004249823822014
769996800000.0,0.0030004249823822014
770083200000.0,0.0030004249823822014
770169600000.0,0.0030004249823822014
770256000000.0,0.0030004249823822014
770428800000.0,0.0030004249823822014
770515200000.0,0.0030004249823822014
770601600000.0,0.0030004249823822014
770688000000.0,0.0030004249823822014
770774400000.0,0.0030004249823822014
770860800000.0,0.0030004249823822014
770947200000.0,0.0030004249823822014
771033600000.0,0.0030004249823822014
771120000000.0,0.0030004249823822014
771206400000.0,0.0030004249823822014
771292800000.0,0.0030004249823822014
771379200000.0,0.0030004249823822014
771465600000.0,0.0030004249823822014
771552000000.0,0.0030004249823822014
771638400000.0,0.0030004249823822014
771724800000.0,0.0030004249823822014
771811200000.0,0.0030004249823822014
771897600000.0,0.0030004249823822014
771984000000.0,0.0030004249823822014
772070400000.0,0.0030004249823822014
772156800000.0,0.0030004249823822014
772243200000.0,0.0030004249823822014
772329600000.0,0.0030004249823822014
772416000000.0,0.0030004249823822014
772502400000.0,0.0030004249823822014
772588800000.0,0.0030004249823822014
772675200000.0,0.0030004249823822014
772761600000.0,0.0030004249823822014
772848000000.0,0.0030004249823822014
772934400000.0,0.0030004249823822014
773020800000.0,0.0030004249823822014
773107200000.0,0.0030004249823822014
773193600000.0,0.0030004249823822014
773280000000.0,0.0030004249823822014
773366400000.0,0.0030004249823822014
773452800000.0,0.0030004249823822014
773539200000.0,0.0030004249823822014
773625600000.0,0.0030004249823822014
773712000000.0,0.0030004249823822014
773798400000.0,0.0030004249823822014
773884800000.0,0.0030004249823822014
773971200000.0,0.0030004249823822014
774057600000.0,0.0030004249823822014
774144000000.0,0.0030004249823822014
774230400000.0,0.0030004249823822014
774316800000.0,0.0030004249823822014
774403200000.0,0.0030004249823822014
774489600000.0,0.0030004249823822014
774576000000.0,0.0030004249823822014
774662400000.0,0.0030004249823822014
774748800000.0,0.0030004249823822014
774835200000.0,0.0030004249823822014
774921600000.0,0.0030004249823822014
775008000000.0,0.0030004249823822014
775094400000.0,0.0030004249823822014
775180800000.0,0.0030004249823822014
775267200000.0,0.0030004249823822014
775353600000.0,0.0030004249823822014
775440000000.0,0.0030004249823822014
775526400000.0,0.0030004249823822014
783648000000.0,0.0030004249823822014
783734400000.0,0.0030004249823822014
783820800000.0,0.0030004249823822014
783907200000.0,0.0030004249823822014
783993600000.0,0.0030004249823822014
784080000000.0,0.0030004249823822014
784166400000.0,0.20901791936992922
784252800000.0,0.20076597497008658
784339200000.0,0.1750018848574934
784425600000.0,0.1731179061658252
784512000000.0,0.15293141088121015
