system:time_start,scf
725846400000.0,0.5765873722002945
725932800000.0,0.5414562048199576
726019200000.0,0.5414562048199576
726105600000.0,0.5023742083512504
726192000000.0,0.49227666835125067
726278400000.0,0.43825090449708753
726364800000.0,0.43825090449708753
726451200000.0,0.5125650645717059
726537600000.0,0.5332114064880704
726624000000.0,0.5332114064880704
726710400000.0,0.5494282156891113
726796800000.0,0.5414562048199576
726883200000.0,0.5414562048199576
726969600000.0,0.49227666835125067
727056000000.0,0.49227666835125067
727142400000.0,0.43825090449708753
727228800000.0,0.43825090449708753
727315200000.0,0.4461410058189476
727401600000.0,0.4362390978932115
727488000000.0,0.43208080127747556
727574400000.0,0.4080964507908667
727660800000.0,0.4080964507908667
727747200000.0,0.3964758768641459
727833600000.0,0.37300778190647216
727920000000.0,0.3194108250271754
728006400000.0,0.3194108250271754
728092800000.0,0.05900326705206317
728179200000.0,0.3194108250271754
728265600000.0,0.3194108250271754
728352000000.0,0.05900326705206317
728524800000.0,0.47950506457170633
728611200000.0,0.5479223265366877
728697600000.0,0.5867202124972042
728784000000.0,0.5867202124972042
728870400000.0,0.5523779738684071
728956800000.0,0.5125650645717059
729043200000.0,0.46931420835125076
729129600000.0,0.43489862631892123
729216000000.0,0.47950506457170633
729302400000.0,0.5606227722002946
729388800000.0,0.5686327275151597
729475200000.0,0.5587259818028949
729561600000.0,0.5414562048199576
729648000000.0,0.5414562048199576
729734400000.0,0.5414562048199576
729820800000.0,0.5414562048199576
729907200000.0,0.5024675245717058
729993600000.0,0.49227666835125067
730080000000.0,0.43825090449708753
730166400000.0,0.44687923971067994
730252800000.0,0.4461410058189476
730339200000.0,0.4290705949590124
730425600000.0,0.4035766855747562
730512000000.0,0.3915750702322735
730598400000.0,0.3826779668186339
730684800000.0,0.3194108250271754
730771200000.0,0.05900326705206317
730857600000.0,0.05900326705206317
730944000000.0,0.05900326705206317
731030400000.0,0.05900326705206317
731116800000.0,0.05900326705206317
731203200000.0,0.05900326705206317
731289600000.0,0.42603714275259125
731376000000.0,0.42603714275259125
731462400000.0,0.4592166683512507
731548800000.0,0.5125650645717059
731635200000.0,0.5125650645717059
731721600000.0,0.5125650645717059
731808000000.0,0.5332114064880704
731894400000.0,0.5414562048199576
731980800000.0,0.4700384083512507
732067200000.0,0.49227666835125067
732153600000.0,0.43825090449708753
732240000000.0,0.4461410058189476
732326400000.0,0.4290705949590124
732412800000.0,0.5023742083512504
732499200000.0,0.43825090449708753
732585600000.0,0.42499671839318504
732672000000.0,0.4290705949590124
732758400000.0,0.4080964507908667
732844800000.0,0.37389162443858964
732931200000.0,0.40713865596014603
733017600000.0,0.05900326705206317
733104000000.0,0.05900326705206317
733190400000.0,0.05900326705206317
733276800000.0,0.05900326705206317
733363200000.0,0.05900326705206317
733449600000.0,0.05900326705206317
733622400000.0,0.05900326705206317
733708800000.0,0.05900326705206317
733795200000.0,0.05900326705206317
733881600000.0,0.05900326705206317
733968000000.0,0.05900326705206317
734054400000.0,0.05900326705206317
734140800000.0,0.05900326705206317
734227200000.0,0.05900326705206317
734313600000.0,0.05900326705206317
734400000000.0,0.05900326705206317
734486400000.0,0.05900326705206317
734572800000.0,0.05900326705206317
734659200000.0,0.05900326705206317
734745600000.0,0.05900326705206317
734832000000.0,0.05900326705206317
734918400000.0,0.05900326705206317
735004800000.0,0.05900326705206317
735091200000.0,0.05900326705206317
735177600000.0,0.05900326705206317
735264000000.0,0.05900326705206317
735350400000.0,0.05900326705206317
735436800000.0,0.05900326705206317
735523200000.0,0.05900326705206317
735609600000.0,0.05900326705206317
735696000000.0,0.05900326705206317
735782400000.0,0.05900326705206317
735868800000.0,0.05900326705206317
735955200000.0,0.05900326705206317
736041600000.0,0.05900326705206317
736128000000.0,0.05900326705206317
736214400000.0,0.05900326705206317
736300800000.0,0.05900326705206317
736387200000.0,0.05900326705206317
736473600000.0,0.05900326705206317
736560000000.0,0.05900326705206317
736646400000.0,0.05900326705206317
736732800000.0,0.05900326705206317
736819200000.0,0.05900326705206317
736905600000.0,0.05900326705206317
736992000000.0,0.05900326705206317
737078400000.0,0.05900326705206317
737164800000.0,0.05900326705206317
737251200000.0,0.05900326705206317
737337600000.0,0.05900326705206317
737424000000.0,0.05900326705206317
737510400000.0,0.05900326705206317
737596800000.0,0.05900326705206317
737683200000.0,0.05900326705206317
737769600000.0,0.05900326705206317
737856000000.0,0.05900326705206317
737942400000.0,0.05900326705206317
738028800000.0,0.05900326705206317
738115200000.0,0.05900326705206317
738201600000.0,0.05900326705206317
738288000000.0,0.05900326705206317
738374400000.0,0.05900326705206317
738460800000.0,0.05900326705206317
738547200000.0,0.05900326705206317
738633600000.0,0.05900326705206317
738720000000.0,0.05900326705206317
738892800000.0,0.05900326705206317
738979200000.0,0.05900326705206317
739065600000.0,0.05900326705206317
739152000000.0,0.05900326705206317
739238400000.0,0.05900326705206317
739324800000.0,0.05900326705206317
739411200000.0,0.05900326705206317
739497600000.0,0.05900326705206317
739584000000.0,0.05900326705206317
739670400000.0,0.05900326705206317
739756800000.0,0.05900326705206317
739843200000.0,0.05900326705206317
739929600000.0,0.05900326705206317
740016000000.0,0.05900326705206317
740102400000.0,0.05900326705206317
740188800000.0,0.05900326705206317
740275200000.0,0.05900326705206317
740361600000.0,0.05900326705206317
740448000000.0,0.05900326705206317
