system:time_start,scf
725846400000.0,0.5854416027247995
725932800000.0,0.5854416027247995
726019200000.0,0.5854416027247995
726105600000.0,0.5460974301576349
726192000000.0,0.5359974301576349
726278400000.0,0.5359974301576349
726364800000.0,0.5265164301576348
726451200000.0,0.5854416027247995
726537600000.0,0.6634147180496628
726624000000.0,0.6634147180496628
726710400000.0,0.6634147180496628
726796800000.0,0.6634147180496628
726883200000.0,0.6634147180496628
726969600000.0,0.5854416027247995
727056000000.0,0.5854416027247995
727142400000.0,0.5854416027247995
727228800000.0,0.5854416027247995
727315200000.0,0.5460974301576349
727401600000.0,0.5359974301576349
727488000000.0,0.5359974301576349
727574400000.0,0.5265164301576348
727660800000.0,0.5265164301576348
727747200000.0,0.5063164301576346
727833600000.0,4.09045542868847e-06
727920000000.0,4.09045542868847e-06
728006400000.0,4.09045542868847e-06
728092800000.0,4.09045542868847e-06
728179200000.0,4.09045542868847e-06
728265600000.0,4.09045542868847e-06
728352000000.0,4.09045542868847e-06
728524800000.0,0.5854416027247995
728611200000.0,0.6634147180496628
728697600000.0,0.6634147180496628
728784000000.0,0.6634147180496628
728870400000.0,0.6634147180496628
728956800000.0,0.6268327493413599
729043200000.0,0.5854416027247995
729129600000.0,0.5854416027247995
729216000000.0,0.6268327493413599
729302400000.0,0.6634147180496628
729388800000.0,0.6829937180496626
729475200000.0,0.6634147180496628
729561600000.0,0.6634147180496628
729648000000.0,0.6634147180496628
729734400000.0,0.6634147180496628
729820800000.0,0.6634147180496628
729907200000.0,0.6634147180496628
729993600000.0,0.5854416027247995
730080000000.0,0.5854416027247995
730166400000.0,0.5854416027247995
730252800000.0,0.5338504909576349
730339200000.0,0.5460974301576349
730425600000.0,0.5359974301576349
730512000000.0,0.5359974301576349
730598400000.0,0.5063164301576346
730684800000.0,4.09045542868847e-06
730771200000.0,4.09045542868847e-06
730857600000.0,4.09045542868847e-06
730944000000.0,4.09045542868847e-06
731030400000.0,4.09045542868847e-06
731116800000.0,4.09045542868847e-06
731203200000.0,4.09045542868847e-06
731289600000.0,0.5359974301576349
731376000000.0,0.5265164301576348
731462400000.0,0.5265164301576348
731548800000.0,0.5854416027247995
731635200000.0,0.5854416027247995
731721600000.0,0.5854416027247995
731808000000.0,0.5854416027247995
731894400000.0,0.5854416027247995
731980800000.0,0.5854416027247995
732067200000.0,0.5854416027247995
732153600000.0,0.5460974301576349
732240000000.0,0.5359974301576349
732326400000.0,0.5359974301576349
732412800000.0,0.5854416027247995
732499200000.0,0.5359974301576349
732585600000.0,0.5265164301576348
732672000000.0,0.5265164301576348
732758400000.0,0.34199713267451787
732844800000.0,4.09045542868847e-06
732931200000.0,4.09045542868847e-06
733017600000.0,4.09045542868847e-06
733104000000.0,4.09045542868847e-06
733190400000.0,4.09045542868847e-06
733276800000.0,4.09045542868847e-06
733363200000.0,4.09045542868847e-06
733449600000.0,4.09045542868847e-06
733622400000.0,4.09045542868847e-06
733708800000.0,4.09045542868847e-06
733795200000.0,4.09045542868847e-06
733881600000.0,4.09045542868847e-06
733968000000.0,4.09045542868847e-06
734054400000.0,4.09045542868847e-06
734140800000.0,4.09045542868847e-06
734227200000.0,4.09045542868847e-06
734313600000.0,4.09045542868847e-06
734400000000.0,4.09045542868847e-06
734486400000.0,4.09045542868847e-06
734572800000.0,4.09045542868847e-06
734659200000.0,4.09045542868847e-06
734745600000.0,4.09045542868847e-06
734832000000.0,4.09045542868847e-06
734918400000.0,4.09045542868847e-06
735004800000.0,4.09045542868847e-06
735091200000.0,4.09045542868847e-06
735177600000.0,4.09045542868847e-06
735264000000.0,4.09045542868847e-06
735350400000.0,4.09045542868847e-06
735436800000.0,4.09045542868847e-06
735523200000.0,4.09045542868847e-06
735609600000.0,4.09045542868847e-06
735696000000.0,4.09045542868847e-06
735782400000.0,4.09045542868847e-06
735868800000.0,4.09045542868847e-06
735955200000.0,4.09045542868847e-06
736041600000.0,4.09045542868847e-06
736128000000.0,4.09045542868847e-06
736214400000.0,4.09045542868847e-06
736300800000.0,4.09045542868847e-06
736387200000.0,4.09045542868847e-06
736473600000.0,4.09045542868847e-06
736560000000.0,4.09045542868847e-06
736646400000.0,4.09045542868847e-06
736732800000.0,4.09045542868847e-06
736819200000.0,4.09045542868847e-06
736905600000.0,4.09045542868847e-06
736992000000.0,4.09045542868847e-06
737078400000.0,4.09045542868847e-06
737164800000.0,4.09045542868847e-06
